driverId,constructorId,circuitId,statusId,grid,driver_experience,constructor_experience,driver_age,year,positionOrder,driver_avg_position,constructor_avg_position
1,1,7,1,2,96,1401,27,2012,1,5.4,11.2
1,1,12,4,2,97,1403,27,2012,19,5.0,9.4
1,1,9,1,8,98,1405,27,2012,8,8.2,12.0
1,1,11,1,1,100,1409,27,2012,1,11.4,10.4
1,1,14,1,1,102,1413,27,2012,1,15.0,6.6
1,1,22,1,9,104,1417,27,2012,5,14.6,10.2
1,1,35,1,3,105,1419,27,2012,10,10.8,11.6
1,1,68,1,3,106,1421,27,2012,4,12.6,9.0
1,1,69,1,2,108,1425,27,2012,1,12.8,11.6
1,1,18,4,1,109,1427,27,2012,20,8.2,7.2
1,131,1,1,3,110,158,28,2013,5,11.2,12.4
1,131,2,1,4,111,160,28,2013,3,10.2,12.6
1,131,17,1,1,112,162,28,2013,3,10.0,7.8
1,131,3,1,9,113,164,28,2013,5,6.4,9.8
1,131,4,11,2,114,166,28,2013,12,7.2,8.0
1,131,6,1,2,115,168,28,2013,4,5.6,10.2
1,131,7,1,2,116,170,28,2013,3,5.4,6.4
1,131,9,1,1,117,172,28,2013,4,5.4,3.8
1,131,20,1,1,118,174,28,2013,5,5.6,2.8
1,131,11,1,1,119,176,28,2013,1,5.6,4.8
1,131,13,1,1,120,178,28,2013,3,3.4,7.0
1,131,14,1,12,121,180,28,2013,9,3.2,7.2
1,131,15,1,5,122,182,28,2013,5,4.4,8.2
1,131,35,1,2,123,184,28,2013,5,4.6,5.6
1,131,22,29,3,124,186,28,2013,20,4.6,5.4
1,131,68,1,3,125,188,28,2013,6,8.4,8.8
1,131,24,1,4,126,190,28,2013,7,9.0,8.6
1,131,69,1,5,127,192,28,2013,4,8.6,5.2
1,131,18,1,5,128,194,28,2013,9,8.4,5.0
1,131,1,5,1,129,196,29,2014,19,9.2,6.0
1,131,2,1,1,130,198,29,2014,1,9.0,8.6
1,131,3,1,2,131,200,29,2014,1,8.0,5.6
1,131,17,1,1,132,202,29,2014,1,6.8,1.4
1,131,4,1,1,133,204,29,2014,1,6.2,1.6
1,131,6,1,2,134,206,29,2014,2,4.6,1.6
1,131,7,23,2,135,208,29,2014,17,1.2,1.6
1,131,70,1,9,136,210,29,2014,2,4.4,4.8
1,131,9,1,6,137,212,29,2014,1,4.6,4.6
1,131,10,1,20,138,214,29,2014,3,4.6,4.8
1,131,11,1,22,139,216,29,2014,3,5.0,4.8
1,131,13,31,2,140,218,29,2014,19,5.2,5.8
1,131,14,1,1,141,220,29,2014,1,5.6,5.8
1,131,15,1,1,142,222,29,2014,1,5.4,5.6
1,131,22,1,2,143,224,29,2014,1,5.4,5.4
1,131,71,1,1,144,226,29,2014,1,5.0,5.4
1,131,69,1,2,145,228,29,2014,1,4.6,5.4
1,131,18,1,2,146,230,29,2014,2,1.0,1.6
1,131,24,1,2,147,232,29,2014,1,1.2,1.6
1,131,1,1,1,148,234,30,2015,1,1.2,4.0
1,131,2,1,1,149,236,30,2015,2,1.2,3.8
1,131,17,1,1,150,238,30,2015,1,1.4,4.4
1,131,3,1,1,151,240,30,2015,1,1.4,2.0
1,131,4,1,2,152,242,30,2015,2,1.2,2.0
1,131,6,1,1,153,244,30,2015,3,1.4,1.8
1,131,7,1,1,154,246,30,2015,1,1.8,2.0
1,131,70,1,1,155,248,30,2015,2,1.6,1.6
1,131,9,1,1,156,250,30,2015,1,1.8,1.4
1,131,11,1,1,157,252,30,2015,6,1.8,1.6
1,131,13,1,1,158,254,30,2015,1,2.6,3.6
1,131,14,1,1,159,256,30,2015,1,2.2,3.8
1,131,15,37,5,160,258,30,2015,18,2.2,5.8
1,131,22,1,2,161,260,30,2015,1,5.4,8.4
1,131,71,1,2,162,262,30,2015,1,5.4,8.4
1,131,69,1,2,163,264,30,2015,1,4.4,5.2
1,131,32,1,2,164,266,30,2015,2,4.4,4.8
1,131,18,1,2,165,268,30,2015,2,4.6,4.8
1,131,24,1,2,166,270,30,2015,2,1.4,1.6
1,131,1,1,1,167,272,31,2016,2,1.6,1.4
1,131,3,1,1,168,274,31,2016,3,1.8,1.4
1,131,17,1,22,169,276,31,2016,7,2.2,1.6
1,131,71,1,10,170,278,31,2016,2,3.2,2.6
1,131,6,1,3,172,282,31,2016,1,7.0,9.4
1,131,7,1,1,173,284,31,2016,1,6.8,10.4
1,131,73,1,10,174,286,31,2016,5,6.4,7.2
1,131,70,1,1,175,288,31,2016,1,6.0,3.8
1,131,9,1,1,176,290,31,2016,1,5.8,3.2
1,131,11,1,2,177,292,31,2016,1,1.8,2.0
1,131,10,1,2,178,294,31,2016,1,1.8,2.2
1,131,13,1,21,179,296,31,2016,3,1.8,2.2
1,131,14,1,1,180,298,31,2016,2,1.4,2.2
1,131,15,1,3,181,300,31,2016,3,1.6,2.2
1,131,2,5,1,182,302,31,2016,18,2.0,1.6
1,131,22,1,2,183,304,31,2016,3,5.4,5.2
1,131,69,1,1,184,306,31,2016,1,5.8,5.2
1,131,32,1,1,185,308,31,2016,1,5.4,2.0
1,131,18,1,1,186,310,31,2016,1,5.2,1.4
1,131,24,1,1,187,312,31,2016,1,4.8,1.6
1,131,1,1,1,188,314,32,2017,2,1.4,1.6
1,131,17,1,1,189,316,32,2017,1,1.2,2.0
1,131,3,1,2,190,318,32,2017,2,1.2,2.8
1,131,71,1,4,191,320,32,2017,4,1.4,3.0
1,131,4,1,1,192,322,32,2017,1,2.0,3.2
1,131,6,1,13,193,324,32,2017,7,2.0,5.2
1,131,7,1,1,194,326,32,2017,1,3.0,6.0
1,131,73,1,1,195,328,32,2017,5,3.0,6.2
1,131,70,1,8,196,330,32,2017,4,3.6,2.8
1,131,9,1,1,197,332,32,2017,1,3.6,2.8
1,131,11,1,4,198,334,32,2017,4,3.6,2.0
1,131,13,1,1,199,336,32,2017,1,3.0,2.2
1,131,14,1,1,200,338,32,2017,1,3.0,3.0
1,131,15,1,5,201,340,32,2017,1,2.2,2.4
1,131,2,1,1,202,342,32,2017,2,1.6,2.4
1,131,22,1,1,203,344,32,2017,1,1.8,2.6
1,131,69,1,1,204,346,32,2017,1,1.2,3.0
1,131,32,11,3,205,348,32,2017,9,1.2,3.2
1,131,18,1,20,206,350,32,2017,4,2.8,4.2
1,131,24,1,2,207,352,32,2017,2,3.4,4.4
1,131,1,1,1,208,354,33,2018,2,3.4,2.2
1,131,3,1,9,209,356,33,2018,3,3.6,3.0
1,131,17,1,4,210,358,33,2018,4,4.0,3.2
1,131,73,1,2,211,360,33,2018,1,3.0,3.8
1,131,4,1,1,212,362,33,2018,1,2.4,4.6
1,131,6,1,3,213,364,33,2018,3,2.2,4.0
1,131,7,1,4,214,366,33,2018,5,2.4,5.0
1,131,34,1,1,215,368,33,2018,1,2.8,3.4
1,131,70,32,2,216,370,33,2018,16,2.2,4.0
1,131,9,1,1,217,372,33,2018,2,5.2,9.0
1,131,10,1,14,218,374,33,2018,1,5.4,9.6
1,131,11,1,1,219,376,33,2018,1,5.0,5.6
1,131,13,1,1,220,378,33,2018,2,4.2,2.6
1,131,14,1,3,221,380,33,2018,1,4.4,2.8
1,131,15,1,1,222,382,33,2018,1,1.4,3.0
1,131,71,1,2,223,384,33,2018,1,1.2,2.6
1,131,22,1,1,224,386,33,2018,1,1.2,2.2
1,131,69,1,1,225,388,33,2018,3,1.2,2.0
1,131,32,1,3,226,390,33,2018,4,1.4,2.6
1,131,18,1,1,227,392,33,2018,1,2.0,3.8
1,131,24,1,1,228,394,33,2018,1,2.0,4.0
1,131,1,1,1,229,396,34,2019,2,2.0,3.4
1,131,3,1,3,230,398,34,2019,1,2.2,2.8
1,131,17,1,2,231,400,34,2019,1,1.8,2.2
1,131,73,1,2,232,402,34,2019,2,1.2,1.4
1,131,4,1,2,233,404,34,2019,1,1.4,1.6
1,131,6,1,1,234,406,34,2019,1,1.4,1.6
1,131,7,1,2,235,408,34,2019,1,1.2,1.6
1,131,34,1,1,236,410,34,2019,1,1.2,2.2
1,131,70,1,4,237,412,34,2019,5,1.2,2.2
1,131,9,1,2,238,414,34,2019,1,1.8,3.0
1,131,10,1,1,239,416,34,2019,9,1.8,2.6
1,131,11,1,3,240,418,34,2019,1,3.4,6.0
1,131,13,1,3,241,420,34,2019,2,3.4,7.0
1,131,14,1,2,242,422,34,2019,3,3.6,5.8
1,131,15,1,2,243,424,34,2019,4,3.2,3.6
1,131,71,1,2,244,426,34,2019,1,3.8,3.4
1,131,22,1,4,245,428,34,2019,3,2.2,2.8
1,131,32,1,3,246,430,34,2019,1,2.6,2.4
1,131,69,1,5,247,432,34,2019,2,2.4,2.0
1,131,18,1,3,248,434,34,2019,7,2.2,1.6
1,131,24,1,1,249,436,34,2019,1,2.8,6.6
1,131,70,1,5,250,438,35,2020,4,2.8,6.6
1,131,70,1,1,251,440,35,2020,1,3.0,6.0
1,131,11,1,1,252,442,35,2020,1,3.0,2.4
1,131,9,1,1,253,444,35,2020,1,2.8,1.6
1,131,9,1,2,254,446,35,2020,2,1.6,3.6
1,131,4,1,1,255,448,35,2020,1,1.8,4.0
1,131,13,1,1,256,450,35,2020,1,1.2,4.0
1,131,14,1,1,257,452,35,2020,7,1.2,2.0
1,131,76,1,1,258,454,35,2020,1,2.4,3.6
1,131,71,1,1,259,456,35,2020,3,2.4,3.4
1,131,20,1,2,260,458,35,2020,1,2.6,2.4
1,131,75,1,1,261,460,35,2020,1,2.6,5.2
1,131,21,1,2,262,462,35,2020,1,2.6,4.8
1,131,5,1,6,263,464,35,2020,1,1.4,5.0
1,131,3,1,1,264,466,35,2020,1,1.4,4.0
1,131,24,1,3,265,470,35,2020,3,1.0,8.0
1,131,78,1,1,266,472,36,2021,1,1.4,6.0
1,131,3,1,2,267,474,36,2021,1,1.4,7.0
1,131,21,1,1,268,476,36,2021,2,1.4,5.4
1,131,75,1,2,269,478,36,2021,1,1.6,8.8
1,131,4,1,1,270,480,36,2021,1,1.6,5.4
1,131,6,1,7,271,482,36,2021,7,1.2,5.2
1,131,73,1,2,272,484,36,2021,15,2.4,6.6
1,131,70,1,2,273,486,36,2021,2,5.2,11.2
1,131,34,1,2,274,488,36,2021,2,5.2,10.2
1,131,70,1,4,275,490,36,2021,4,5.4,4.6
1,131,9,1,2,276,492,36,2021,1,6.0,3.0
1,131,11,1,1,277,494,36,2021,2,4.8,2.8
1,131,13,1,3,278,496,36,2021,3,2.2,4.8
1,131,39,1,2,279,498,36,2021,2,2.4,7.2
1,131,14,4,4,280,500,36,2021,17,2.4,7.2
1,131,71,1,4,281,502,36,2021,1,5.0,7.4
1,131,5,1,11,282,504,36,2021,5,5.0,5.8
1,131,69,1,2,283,506,36,2021,2,5.6,3.0
1,131,32,1,2,284,508,36,2021,2,5.4,3.8
1,131,18,1,10,285,510,36,2021,1,5.4,5.2
1,131,77,1,1,286,512,36,2021,1,2.2,5.4
1,131,24,1,2,287,514,36,2021,2,2.2,4.6
1,131,3,1,5,288,516,37,2022,3,1.6,3.0
1,131,77,1,15,289,518,37,2022,10,1.8,3.6
1,131,1,1,5,290,520,37,2022,4,3.4,5.6
1,131,21,11,14,291,522,37,2022,13,4.0,5.2
1,131,79,1,6,292,524,37,2022,6,6.4,5.8
1,131,4,1,6,293,526,37,2022,5,7.2,6.2
1,131,6,1,8,294,528,37,2022,8,7.6,4.6
1,131,73,1,7,295,530,37,2022,4,7.2,5.2
1,131,7,1,4,296,532,37,2022,3,7.2,4.6
1,131,9,1,5,297,534,37,2022,3,5.2,3.8
1,131,70,1,8,298,536,37,2022,3,4.6,6.2
1,131,34,1,4,299,538,37,2022,2,4.2,6.4
1,131,11,1,7,300,540,37,2022,2,3.0,6.0
1,131,13,130,4,301,542,37,2022,20,2.6,2.8
1,131,39,1,4,302,544,37,2022,4,6.0,6.4
1,131,14,1,19,303,546,37,2022,5,6.2,6.6
1,131,15,1,3,304,548,37,2022,9,6.6,3.6
1,131,22,1,6,305,550,37,2022,5,8.0,6.6
1,131,69,1,3,306,552,37,2022,2,8.6,7.8
1,131,32,1,3,307,554,37,2022,2,5.0,6.8
1,131,18,1,2,308,556,37,2022,2,4.6,4.2
1,131,24,9,5,309,558,37,2022,18,4.0,2.8
1,131,3,1,7,310,560,38,2023,5,5.8,6.0
1,131,77,1,7,311,562,38,2023,5,5.8,7.2
1,131,1,1,3,312,564,38,2023,2,6.4,5.2
1,131,73,1,5,313,566,38,2023,6,6.4,7.2
1,131,79,1,13,314,568,38,2023,6,7.2,7.6
1,131,6,1,5,315,570,38,2023,4,4.8,8.4
1,131,4,1,4,316,572,38,2023,2,4.6,5.4
1,131,7,1,3,317,574,38,2023,3,4.0,3.6
1,131,70,1,5,318,576,38,2023,8,4.2,6.4
1,131,9,1,7,319,578,38,2023,3,4.6,8.0
1,131,11,1,1,320,580,38,2023,4,4.0,8.4
1,131,13,1,3,321,582,38,2023,4,4.0,5.0
1,131,39,1,13,322,584,38,2023,6,4.4,5.0
1,131,14,1,8,323,586,38,2023,6,5.0,7.8
1,131,15,1,5,324,588,38,2023,3,4.6,8.0
1,131,22,1,7,325,590,38,2023,5,4.6,9.4
1,131,78,4,3,326,592,38,2023,19,4.8,7.2
1,131,69,2,3,327,594,38,2023,19,7.8,10.2
1,131,32,1,6,328,596,38,2023,2,10.4,10.8
1,131,18,1,5,329,598,38,2023,8,9.6,7.2
1,131,80,1,10,330,600,38,2023,7,10.6,7.2
1,131,24,1,11,331,602,38,2023,9,11.0,8.8
1,131,3,1,9,332,604,39,2024,7,9.0,8.4
1,131,77,1,8,333,606,39,2024,9,6.6,6.4
1,131,1,5,11,334,608,39,2024,18,8.0,6.0
1,131,22,1,7,335,610,39,2024,9,10.0,11.0
1,131,17,1,18,336,612,39,2024,9,10.4,11.4
1,131,79,1,8,337,614,39,2024,6,10.4,9.6
1,131,21,1,8,338,616,39,2024,6,10.2,7.2
1,131,6,1,7,339,618,39,2024,7,9.6,6.6
1,131,7,1,7,340,620,39,2024,4,7.4,6.6
1,131,4,1,3,341,622,39,2024,3,6.4,5.2
1,131,70,1,5,342,624,39,2024,4,5.2,3.8
1,131,9,1,2,343,626,39,2024,1,4.8,3.0
1,131,11,1,5,344,628,39,2024,3,3.8,5.8
1,131,13,1,3,345,630,39,2024,1,3.0,6.4
1,131,39,1,14,346,632,39,2024,8,2.4,10.2
1,131,14,1,6,347,634,39,2024,5,3.4,8.8
1,131,73,1,0,348,636,39,2024,9,3.6,9.4
1,131,15,1,3,349,638,39,2024,6,5.2,6.2
1,131,69,20,17,350,640,39,2024,20,5.8,5.8
1,131,32,1,6,351,642,39,2024,4,9.6,7.8
1,131,18,1,14,352,644,39,2024,10,8.8,7.8
1,131,80,1,10,353,646,39,2024,2,9.8,5.8
1,131,78,1,6,354,648,39,2024,12,8.4,4.4
1,131,24,1,16,355,650,39,2024,4,9.6,4.6
2,2,1,1,9,0,0,31,2009,10,10.0,10.0
2,2,2,1,10,1,2,31,2009,2,10.0,12.0
2,2,17,1,11,2,4,31,2009,12,6.0,11.25
2,2,3,11,14,3,6,31,2009,19,8.0,12.0
2,2,4,1,13,4,8,32,2009,7,10.75,16.2
2,2,6,11,16,5,10,32,2009,11,10.0,13.6
2,2,5,1,11,6,12,32,2009,11,10.2,12.8
2,2,9,11,15,7,14,32,2009,15,12.0,11.4
2,2,20,1,11,8,16,32,2009,10,12.6,12.6
2,2,11,1,15,9,18,32,2009,11,10.8,11.8
2,2,12,1,11,10,20,32,2009,11,11.6,12.2
2,2,13,1,3,11,22,32,2009,5,11.6,11.4
2,2,14,1,15,12,24,32,2009,7,10.4,8.2
2,2,15,4,20,13,26,32,2009,19,8.8,8.6
2,2,22,1,4,14,28,32,2009,6,10.6,11.4
2,2,18,60,18,15,30,32,2009,17,9.6,12.2
2,2,24,1,8,16,32,32,2009,5,10.8,8.4
2,2,1,1,5,17,34,30,2008,2,10.8,8.6
2,2,2,1,5,18,36,30,2008,6,9.8,5.6
2,2,3,1,6,19,38,30,2008,4,7.2,5.8
2,2,4,1,9,20,40,30,2008,9,6.8,4.8
2,2,5,1,9,21,42,31,2008,5,5.2,4.4
2,2,6,14,12,22,44,31,2008,14,5.2,5.0
2,2,7,1,8,23,46,31,2008,2,7.6,5.8
2,2,8,1,11,24,48,31,2008,13,6.8,4.6
2,2,9,1,5,25,50,31,2008,2,8.6,4.6
2,2,10,1,12,26,52,31,2008,4,7.2,7.0
2,2,11,1,15,27,54,31,2008,10,7.0,6.4
2,2,12,1,8,28,56,31,2008,9,6.2,8.6
2,2,13,1,5,29,58,31,2008,2,7.6,7.4
2,2,14,1,10,30,60,31,2008,5,5.4,5.6
2,2,15,1,9,31,62,31,2008,6,6.0,3.8
2,2,16,1,16,32,64,31,2008,9,6.4,6.2
2,2,17,1,9,33,66,31,2008,5,6.2,6.2
2,2,18,11,8,34,68,31,2008,10,5.4,6.6
2,2,1,1,3,35,70,29,2007,4,7.0,6.8
2,2,2,1,5,36,72,29,2007,4,6.8,10.2
2,2,3,1,5,37,74,29,2007,4,6.4,11.4
2,2,4,6,7,38,76,30,2007,15,5.4,10.4
2,2,6,11,7,39,78,30,2007,6,7.4,9.4
2,2,7,1,3,40,80,30,2007,2,6.6,7.2
2,2,19,7,5,41,82,30,2007,18,6.2,6.8
2,2,8,1,7,42,84,30,2007,5,9.0,10.0
2,2,9,1,9,43,86,30,2007,6,9.2,10.4
2,2,20,1,4,44,88,30,2007,6,7.4,5.4
2,2,11,1,2,45,90,30,2007,3,7.4,5.4
2,2,5,1,6,46,92,30,2007,4,7.6,5.0
2,2,14,1,4,47,94,30,2007,4,4.8,5.4
2,2,13,1,6,48,96,30,2007,5,4.6,5.2
2,2,16,39,5,49,98,30,2007,14,4.4,6.2
2,2,17,1,8,50,100,30,2007,7,6.0,8.0
2,2,18,1,6,51,102,30,2007,6,6.8,11.0
2,2,3,11,10,52,104,28,2006,12,7.2,8.6
2,2,2,5,11,53,106,28,2006,15,8.8,12.2
2,2,1,1,8,54,108,28,2006,4,10.8,11.8
2,2,21,11,15,55,110,28,2006,13,8.8,10.4
2,2,20,11,13,56,112,29,2006,10,10.0,8.4
2,2,4,11,10,57,114,29,2006,8,10.8,9.8
2,2,6,11,15,58,116,29,2006,7,10.0,10.0
2,2,9,1,9,59,118,29,2006,7,8.4,9.8
2,2,7,11,13,60,120,29,2006,7,9.0,9.6
2,2,19,3,10,61,122,29,2006,17,7.8,10.4
2,2,8,11,11,62,124,29,2006,8,9.2,12.0
2,2,10,23,15,63,126,29,2006,17,9.2,12.8
2,2,11,1,10,64,128,29,2006,3,11.2,12.6
2,2,5,12,5,65,130,29,2006,14,10.4,13.6
2,2,14,1,3,66,132,29,2006,8,11.8,13.2
2,2,17,1,8,67,134,29,2006,7,10.0,11.8
2,2,22,1,9,68,136,29,2006,8,9.8,8.6
2,2,18,3,8,69,138,29,2006,17,8.0,8.0
2,3,1,3,7,70,140,27,2005,19,10.8,16.0
2,3,2,1,10,71,142,27,2005,3,11.8,17.2
2,3,3,5,4,72,144,27,2005,16,10.8,12.8
2,3,21,1,8,73,146,27,2005,6,12.6,9.2
2,3,4,11,17,74,148,28,2005,10,12.2,10.2
2,3,6,1,6,75,150,28,2005,2,10.8,7.0
2,3,20,1,1,76,152,28,2005,2,7.4,5.6
2,3,7,5,13,77,154,28,2005,14,7.2,6.6
2,3,19,54,15,78,156,28,2005,19,6.8,8.8
2,3,8,14,14,79,158,28,2005,14,9.4,14.2
2,3,9,11,14,80,160,28,2005,12,10.2,12.6
2,3,10,11,7,81,162,28,2005,11,12.2,12.4
2,3,11,1,12,82,164,28,2005,6,14.0,13.0
2,3,5,27,6,83,166,28,2005,18,12.4,10.8
2,17,1,7,15,84,38,26,2004,16,12.2,14.4
2,17,2,7,15,85,40,26,2004,18,12.6,14.8
2,17,3,11,18,86,42,26,2004,15,13.8,15.8
2,17,21,30,16,87,44,26,2004,17,14.6,15.2
2,17,4,9,15,88,46,27,2004,18,16.8,16.2
2,17,6,12,17,89,48,27,2004,7,16.8,17.0
2,17,20,11,13,90,50,27,2004,10,15.0,14.8
2,17,7,12,15,91,52,27,2004,8,13.4,11.8
2,17,19,5,16,92,54,27,2004,12,12.0,10.6
2,17,8,12,17,93,56,27,2004,16,11.0,11.8
2,17,9,11,15,94,58,27,2004,15,10.6,14.2
2,17,10,64,18,95,60,27,2004,18,12.2,16.8
2,17,11,12,16,96,62,27,2004,12,13.8,16.4
2,17,13,14,16,97,64,27,2004,11,14.6,15.6
2,17,14,11,20,98,66,27,2004,14,14.4,14.8
2,17,17,11,14,99,68,27,2004,13,14.0,15.6
2,17,22,11,16,100,70,27,2004,13,13.6,15.8
2,17,18,8,16,101,72,27,2004,19,12.6,14.6
2,15,1,22,7,102,74,25,2003,15,14.0,8.2
2,15,2,11,6,103,76,25,2003,8,14.8,9.2
2,15,18,5,12,104,78,25,2003,20,13.6,9.4
2,15,21,11,11,105,80,25,2003,10,15.0,9.6
2,15,4,12,14,106,82,26,2003,10,14.4,11.0
2,15,70,5,4,107,84,26,2003,15,12.6,10.2
2,15,6,12,14,108,86,26,2003,11,12.6,14.2
2,15,7,5,12,109,88,26,2003,15,13.2,16.0
2,15,20,11,20,110,90,26,2003,8,12.2,17.0
2,15,8,12,15,111,92,26,2003,13,11.8,14.2
2,15,9,12,16,112,94,26,2003,17,12.4,12.4
2,15,10,12,15,113,96,26,2003,10,12.8,12.6
2,15,11,11,11,114,98,26,2003,9,12.6,13.6
2,15,14,11,16,115,100,26,2003,9,11.4,12.4
2,15,19,1,13,116,102,26,2003,5,11.6,12.4
2,15,22,1,11,117,104,26,2003,9,10.0,8.8
2,15,1,4,10,118,106,24,2002,19,8.4,9.8
2,15,2,11,7,119,108,24,2002,5,10.2,13.6
2,15,18,23,9,120,110,24,2002,14,9.4,13.4
2,15,21,11,7,121,112,24,2002,10,10.4,11.8
2,15,4,1,8,122,114,24,2002,4,11.4,10.8
2,15,70,4,5,123,116,25,2002,16,10.4,8.6
2,15,6,12,15,124,118,25,2002,8,9.8,10.4
2,15,7,11,7,125,120,25,2002,12,10.4,12.4
2,15,20,11,9,126,122,25,2002,7,10.0,12.4
2,15,9,11,10,127,124,25,2002,6,9.4,9.6
2,15,8,11,10,128,126,25,2002,7,9.8,7.4
2,15,10,11,10,129,128,25,2002,6,8.0,8.4
